RareDropTable=true
555, 1, 24, 1
557, 1, 1, 1
561, 1, 2, 2
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 2
215, 1, 1, 3
2485, 1, 1, 3
217, 1, 1, 3
221, 1, 1, 1
225, 1, 1, 1
231, 1, 1, 1
235, 1, 1, 1
995, 3, 8, 1
29, 1, 1, 1
10978, 1, 8, 1
4527, 1, 1, 2
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 2
215, 1, 1, 2
2485, 1, 1, 3
217, 1, 1, 3
555, 1, 167, 1
557, 1, 147, 1
554, 1, 91, 2
561, 1, 8, 2
995, 2, 36, 1
10978, 1, 8, 1
2677, 1, 1, 3
1395, 1, 1, 3
18778, 1, 1, 4
