RareDropTable=true
526, 1, 1, 0
555, 75, 175, 1
561, 15, 45, 2
562, 12, 12, 2
563, 3, 3, 2
1365, 1, 1, 1
1243, 1, 1, 2
1355, 1, 1, 2
1197, 1, 1, 2
1213, 1, 1, 2
1161, 1, 1, 2
4089, 1, 1, 3
4097, 1, 1, 4
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
207, 1, 1, 3
209, 1, 1, 3
2485, 1, 1, 3
211, 1, 1, 3
215, 1, 1, 3
213, 1, 1, 3
217, 1, 1, 3
995, 11, 495, 1
7899, 1, 1, 1
24909, 20, 20, 1
1452, 1, 1, 2
1440, 1, 1, 2
449, 1, 1, 2
379, 1, 1, 3
7977, 1, 1, 4
2801, 1, 1, 4
18778, 1, 1, 4
24154, 1, 1, 4
