RareDropTable=true
13752, 1, 1, 4
13746, 1, 1, 4
13750, 1, 1, 4
13748, 1, 1, 4
995, 250, 250, 1
1623, 1, 6, 1
1621, 1, 6, 1
1619, 1, 3, 2
1617, 1, 3, 2
1462, 1, 2, 2
13734, 1, 1, 2
890, 750, 750, 1
9144, 250, 250, 1
2, 2000, 2000, 1
1405, 1, 1, 1
1403, 1, 1, 1
1407, 1, 1, 1
1401, 1, 1, 1
4091, 1, 1, 2
4093, 1, 1, 2
11133, 1, 1, 2
9245, 175, 175, 2
7937, 2500, 2500, 1
563, 250, 250, 1
564, 500, 500, 1
560, 300, 300, 1
566, 250, 250, 1
450, 125, 125, 1
452, 20, 20, 1
2362, 35, 35, 1
8781, 100, 100, 1
8836, 150, 150, 1
1514, 75, 75, 1
384, 70, 70, 1
240, 120, 120, 1
9738, 120, 120, 1
5321, 24, 24, 1
5295, 10, 15, 2
7060, 30, 30, 1
1754, 100, 100, 1
2447, 40, 40, 2
24154, 1, 1, 2
2722, 1, 1, 3
19043, 1, 1, 3
13754, 1, 1, 3
989, 1, 1, 4
