RareDropTable=true
1363, 1, 1, 1
888, 3, 3, 1
1428, 1, 1, 2
890, 2, 5, 2
1309, 1, 1, 2
1281, 1, 1, 4
1195, 1, 1, 4
1181, 1, 1, 4
1303, 1, 1, 4
892, 2, 2, 4
9185, 1, 1, 4
564, 2, 4, 1
562, 3, 3, 1
561, 4, 4, 1
563, 2, 4, 1
560, 2, 5, 2
565, 2, 50, 2
558, 24, 24, 3
4694, 2, 2, 4
5291, 1, 1, 1
5293, 1, 1, 1
5294, 1, 1, 1
5100, 1, 1, 1
5311, 1, 1, 1
5323, 1, 1, 1
5104, 1, 1, 1
12176, 1, 1, 2
5292, 1, 1, 2
5301, 1, 1, 2
5282, 1, 1, 2
5297, 1, 1, 2
5298, 1, 1, 2
5303, 1, 1, 3
5296, 1, 1, 3
5295, 1, 1, 3
5105, 1, 1, 3
5106, 1, 1, 3
5299, 1, 1, 3
5280, 1, 1, 3
5321, 1, 1, 3
5281, 1, 1, 4
5302, 1, 1, 4
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 3
215, 1, 1, 3
2485, 1, 1, 3
217, 1, 1, 3
995, 15, 499, 1
447, 1, 1, 3
2801, 1, 1, 3
18778, 1, 1, 4
