RareDropTable=true
888, 3, 8, 1
880, 10, 15, 2
9142, 1, 10, 2
1109, 1, 1, 3
554, 5, 17, 1
4696, 1, 3, 1
561, 2, 14, 1
563, 1, 9, 2
566, 1, 1, 3
565, 2, 2, 3
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
215, 1, 1, 4
2485, 1, 1, 4
217, 1, 1, 4
5291, 1, 1, 1
5292, 1, 1, 1
5293, 1, 1, 1
5294, 1, 1, 1
5296, 1, 1, 2
12176, 1, 1, 2
14870, 1, 1, 2
5297, 1, 1, 2
5298, 1, 1, 2
5299, 1, 1, 2
5301, 1, 1, 3
5302, 1, 1, 4
5303, 1, 1, 4
5288, 1, 1, 4
6306, 5, 23, 1
440, 1, 1, 2
5504, 2, 2, 2
453, 1, 7, 2
2801, 1, 1, 3
18778, 1, 1, 4
11766, 1, 1, 2
11767, 1, 1, 2
11768, 1, 1, 2
11769, 1, 1, 2
11764, 1, 1, 2
