RareDropTable=true
25205, 1, 1, 1
21580, 1, 1, 4
21581, 1, 1, 4
21582, 1, 1, 4
5316, 5, 10, 2
23531, 1, 2, 3
20667, 1, 1, 4
220, 7, 8, 3
12141, 25, 25, 2
1632, 5, 5, 2
6571, 1, 1, 3
13754, 1, 1, 3
4101, 1, 1, 3
4103, 1, 1, 3
1127, 1, 1, 1
1079, 1, 1, 1
4091, 1, 1, 1
4093, 1, 1, 1
3054, 1, 1, 1
1319, 1, 1, 3
1373, 1, 1, 3
1149, 1, 1, 4
4699, 50, 950, 1
565, 50, 100, 1
560, 50, 50, 1
892, 100, 100, 1
9244, 100, 100, 1
5292, 1, 1, 1
5311, 1, 1, 1
2436, 1, 1, 2
2440, 1, 1, 2
2442, 1, 1, 2
2434, 1, 1, 2
1623, 1, 8, 2
385, 2, 10, 1
2364, 1, 15, 2
2722, 1, 1, 3
19043, 1, 1, 4
