RareDropTable=true
526, 1, 1, 0
892, 6, 6, 1
867, 10, 10, 1
1357, 1, 1, 2
1331, 1, 1, 2
868, 2, 2, 2
1333, 1, 1, 3
4125, 1, 1, 2
1181, 1, 1, 2
1109, 1, 1, 2
1111, 1, 1, 2
1183, 1, 1, 2
4129, 1, 1, 3
1147, 1, 1, 3
1149, 1, 1, 3
556, 50, 50, 1
557, 50, 50, 1
554, 50, 50, 1
7936, 10, 10, 1
562, 20, 20, 1
560, 5, 5, 1
565, 6, 30, 2
453, 3, 3, 2
444, 3, 3, 2
447, 3, 3, 2
449, 1, 1, 2
5001, 3, 3, 2
199, 1, 1, 2
201, 1, 1, 2
205, 1, 1, 2
203, 1, 1, 2
207, 1, 1, 2
209, 1, 1, 2
213, 1, 1, 2
215, 1, 1, 2
2485, 1, 1, 2
217, 1, 1, 2
211, 1, 1, 2
995, 250, 1500, 1
24909, 20, 20, 2
163, 1, 1, 2
18778, 1, 1, 3
24154, 1, 1, 3
1539, 20, 20, 4
