RareDropTable=true
20264, 1, 1, 0
25545, 1, 1, 0
877, 1, 1, 1
579, 1, 1, 2
1949, 1, 1, 2
1944, 1, 1, 2
2138, 1, 1, 2
2309, 1, 1, 2
2307, 1, 1, 2
1965, 1, 1, 2
2142, 1, 1, 3
1933, 1, 1, 3
1759, 1, 1, 1
2347, 1, 1, 1
1474, 1, 1, 2
1470, 1, 1, 2
1476, 1, 1, 2
1472, 1, 1, 2
1448, 1, 1, 2
592, 1, 1, 2
2146, 1, 1, 2
1947, 1, 1, 2
753, 1, 1, 2
29, 1, 1, 2
1735, 1, 1, 2
1925, 1, 1, 2
1929, 1, 1, 3
1935, 1, 1, 3
1937, 1, 1, 3
1993, 1, 1, 3
195, 1, 1, 3
1931, 1, 1, 3
2311, 1, 1, 3
956, 1, 1, 3
24154, 1, 1, 3
1438, 1, 1, 4
2349, 1, 1, 4
1927, 1, 1, 4
2357, 1, 1, 4
9442, 1, 1, 4
579, 1, 1, 4
434, 1, 1, 4
20123, 1, 1, 1
