RareDropTable=true
532, 1, 1, 0
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
209, 1, 1, 3
-1, 1, 1, 1
213, 1, 1, 1
215, 1, 1, 2
2485, 1, 1, 4
217, 1, 1, 4
5291, 1, 1, 1
5281, 1, 1, 1
5323, 1, 2, 1
5292, 1, 1, 1
5293, 1, 1, 1
5294, 1, 1, 1
5296, 1, 1, 2
5100, 1, 1, 2
5104, 1, 1, 2
5105, 1, 1, 2
5106, 1, 1, 2
5280, 1, 1, 2
12176, 1, 1, 2
5297, 1, 1, 2
5298, 1, 1, 2
5299, 1, 1, 2
5295, 1, 3, 2
5301, 1, 1, 3
5302, 1, 1, 3
5303, 1, 1, 3
5321, 1, 1, 3
5311, 1, 1, 3
5282, 1, 1, 3
1341, 1, 1, 2
1339, 1, 1, 1
1141, 1, 1, 1
1345, 1, 1, 2
1361, 1, 1, 2
1181, 1, 1, 1
-1, 2, 2, 2
995, 8, 250, 1
454, 3, 3, 1
354, 3, 3, 1
10977, 1, 1, 2
18757, 1, 1, 2
