RareDropTable=true
20268, 1, 1, 0
1365, 1, 1, 1
1361, 1, 1, 1
1283, 1, 1, 1
1313, 1, 1, 1
1373, 1, 1, 3
1319, 1, 1, 4
1165, 1, 1, 1
1197, 1, 1, 1
1147, 1, 1, 3
1163, 1, 1, 3
1113, 1, 1, 3
1185, 1, 1, 3
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 2
215, 1, 1, 2
2485, 1, 1, 3
217, 1, 1, 3
556, 50, 75, 1
565, 7, 7, 2
554, 37, 40, 1
562, 10, 10, 1
563, 3, 45, 1
2361, 1, 1, 1
454, 20, 20, 3
995, 132, 1100, 1
24909, 20, 20, 1
379, 1, 1, 2
133, 1, 1, 2
24154, 1, 1, 3
18778, 1, 1, 4
