RareDropTable=true
561, 15, 15, 1
560, 5, 10, 1
563, 10, 10, 1
1438, 1, 1, 3
1446, 1, 1, 3
1454, 1, 1, 3
1440, 1, 1, 3
1442, 1, 1, 3
1448, 1, 1, 3
1462, 1, 1, 3
215, 1, 4, 1
199, 1, 4, 2
201, 1, 4, 2
203, 1, 4, 2
209, 1, 4, 2
205, 1, 4, 2
217, 1, 4, 2
211, 1, 4, 3
2485, 1, 4, 3
207, 1, 4, 3
213, 1, 4, 3
5296, 1, 1, 1
5100, 1, 1, 1
5292, 1, 1, 2
5293, 1, 1, 2
5105, 1, 1, 2
5321, 1, 1, 2
5294, 1, 1, 2
5301, 1, 1, 2
5311, 1, 1, 2
5282, 1, 1, 2
5280, 1, 1, 2
5106, 1, 1, 2
5104, 1, 1, 3
5295, 1, 1, 3
12176, 1, 1, 3
5323, 1, 1, 3
5299, 1, 1, 3
5303, 1, 1, 3
5298, 1, 1, 3
5314, 1, 1, 3
5302, 1, 1, 4
1357, 1, 1, 2
1369, 1, 1, 2
15488, 1, 1, 3
995, 200, 200, 1
24909, 20, 40, 1
5973, 3, 10, 1
7937, 40, 40, 1
379, 1, 2, 1
167, 1, 1, 1
2360, 5, 5, 2
2722, 1, 1, 3
24154, 1, 1, 3
18778, 1, 1, 4
19043, 1, 1, 4
18757, 1, 1, 4
