RareDropTable=true
526, 1, 1, 0
581, 1, 1, 2
890, 5, 25, 2
1391, 1, 1, 2
869, 1, 1, 3
565, 5, 16, 1
563, 2, 2, 1
560, 10, 10, 1
5281, 1, 1, 2
5280, 1, 1, 2
5297, 1, 1, 2
5299, 1, 1, 2
5100, 1, 1, 2
5292, 1, 1, 2
5106, 1, 1, 2
5323, 1, 1, 2
5293, 1, 1, 2
5296, 1, 1, 2
5105, 1, 1, 2
5294, 1, 1, 2
5098, 1, 1, 2
5298, 1, 1, 3
5303, 1, 1, 3
5104, 1, 1, 3
5282, 1, 1, 3
5321, 1, 1, 3
5311, 1, 1, 3
12176, 1, 1, 3
5295, 1, 1, 3
205, 1, 1, 1
201, 1, 1, 1
199, 1, 1, 1
211, 1, 1, 2
209, 1, 1, 2
215, 1, 1, 2
217, 1, 1, 2
213, 1, 1, 2
207, 1, 1, 2
2485, 1, 1, 3
203, 1, 1, 3
365, 1, 1, 2
7082, 1, 1, 2
995, 1, 500, 1
1437, 15, 15, 2
7937, 15, 15, 2
448, 3, 14, 2
187, 1, 1, 2
24154, 1, 1, 3
2722, 1, 1, 3
9008, 1, 1, 2
1442, 1, 1, 4
18778, 1, 1, 4
