RareDropTable=true
28436, 23, 26, 0
3051, 10, 10, 2
211, 10, 10, 2
217, 5, 5, 2
2485, 5, 5, 2
219, 5, 5, 2
5303, 2, 2, 2
5302, 2, 2, 2
5304, 1, 1, 2
1128, 2, 2, 2
1305, 1, 1, 2
31203, 1, 1, 4
29863, 1, 1, 3
28458, 1, 1, 3
1778, 80, 120, 2
2364, 4, 4, 2
71, 45, 55, 2
11237, 47, 110, 2
44, 80, 120, 2
9194, 1, 9, 2
28445, 1, 1, 3
28447, 1, 1, 3
28449, 1, 1, 3
28451, 1, 1, 3
28453, 1, 1, 3
28455, 1, 1, 3
995, 38000, 87000, 1
28467, 1, 1, 2
28547, 1, 1, 4
28548, 1, 1, 4
28549, 1, 1, 4
33844, 1, 1, 4
