RareDropTable=true
526, 1, 1, 0
561, 5, 30, 2
560, 1, 6, 2
558, 4, 16, 2
13280, 1, 10, 1
13279, 21, 60, 1
13278, 21, 60, 1
9143, 5, 19, 2
1355, 1, 1, 2
4160, 1, 10, 2
1303, 1, 1, 3
25564, 1, 1, 1
13290, 1, 1, 4
1123, 1, 1, 2
1197, 1, 1, 2
4091, 1, 1, 4
239, 1, 1, 1
225, 2, 2, 1
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 2
215, 1, 1, 2
217, 1, 1, 2
207, 1, 1, 3
2485, 1, 1, 3
5297, 1, 1, 2
5280, 1, 1, 2
5296, 1, 1, 2
5106, 1, 1, 2
5298, 1, 1, 2
5299, 1, 1, 2
5301, 1, 1, 2
5281, 1, 1, 2
5302, 1, 1, 2
21620, 1, 1, 4
1963, 1, 2, 1
2115, 2, 8, 1
2289, 1, 1, 2
995, 22, 748, 1
1780, 20, 30, 1
161, 1, 1, 1
526, 1, 2, 2
532, 1, 2, 2
24909, 20, 40, 2
2722, 1, 1, 3
24154, 1, 1, 3
7978, 1, 1, 4
18778, 1, 1, 4
