RareDropTable=true
557, 9, 10, 1
554, 12, 12, 1
561, 3, 3, 1
5318, 1, 4, 1
5319, 1, 3, 1
5324, 1, 3, 1
5322, 1, 3, 1
5320, 1, 2, 1
5323, 1, 1, 1
5321, 1, 1, 2
12148, 1, 4, 2
199, 1, 2, 1
201, 1, 2, 1
203, 1, 2, 1
205, 1, 2, 1
207, 1, 2, 2
209, 1, 2, 2
211, 1, 2, 2
213, 1, 2, 2
215, 1, 2, 3
2485, 1, 2, 3
217, 1, 2, 3
221, 1, 1, 1
225, 1, 1, 1
239, 1, 1, 1
227, 1, 1, 1
223, 1, 1, 2
235, 1, 1, 2
995, 3, 29, 1
4119, 1, 1, 2
25487, 1, 1, 2
18778, 1, 1, 4
557, 9, 9, 1
554, 12, 12, 1
561, 1, 3, 2
5318, 1, 5, 1
5319, 1, 5, 1
5324, 1, 3, 1
5322, 1, 3, 1
5320, 1, 2, 1
5323, 1, 1, 1
5321, 1, 1, 2
12148, 1, 4, 2
199, 1, 3, 1
201, 1, 3, 1
203, 1, 3, 1
205, 1, 3, 1
207, 1, 3, 2
209, 1, 3, 2
211, 1, 3, 2
213, 1, 3, 2
215, 1, 3, 3
2485, 1, 3, 3
217, 1, 3, 3
221, 1, 1, 1
225, 1, 2, 1
231, 1, 2, 1
223, 1, 3, 1
235, 1, 3, 1
239, 1, 2, 1
227, 1, 1, 1
995, 10, 328, 1
4119, 1, 1, 2
1245, 1, 1, 3
18778, 1, 1, 3
