RareDropTable=true
532, 1, 1, 0
1111, 1, 1, 1
1183, 1, 1, 1
1213, 1, 1, 1
1147, 1, 1, 1
1432, 1, 1, 1
1303, 1, 1, 1
24315, 1, 1, 2
199, 1, 1, 2
205, 1, 1, 2
203, 1, 1, 2
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 2
217, 1, 1, 2
201, 1, 1, 3
215, 1, 1, 3
2485, 1, 1, 3
5280, 1, 1, 2
5106, 1, 1, 2
5298, 1, 2, 2
5303, 1, 1, 2
21621, 2, 2, 2
5301, 1, 1, 2
5297, 1, 1, 2
5281, 1, 1, 2
5296, 1, 1, 2
5299, 1, 1, 3
5300, 1, 1, 3
5302, 1, 1, 4
5304, 1, 1, 4
1780, 50, 50, 1
451, 1, 1, 2
450, 3, 3, 2
24372, 1, 1, 2
995, 5000, 5000, 1
385, 2, 2, 1
6689, 1, 1, 1
24909, 20, 20, 2
565, 10, 100, 1
2363, 1, 1, 4
563, 10, 45, 3
10976, 1, 1, 3
10977, 1, 1, 3
24154, 1, 1, 3
2722, 1, 1, 3
18757, 1, 1, 4
18778, 1, 1, 4
