RareDropTable=true
536, 1, 1, 0
1747, 1, 1, 0
1303, 1, 1, 2
1373, 1, 1, 2
565, 50, 50, 1
560, 50, 50, 1
563, 50, 50, 2
888, 250, 250, 2
892, 50, 50, 2
9144, 25, 25, 2
1185, 1, 1, 2
1127, 1, 1, 2
1149, 1, 1, 3
25316, 1, 1, 4
25318, 1, 1, 4
2362, 1, 5, 2
2364, 2, 2, 2
443, 100, 100, 2
445, 50, 50, 2
452, 3, 3, 2
995, 1000, 3000, 1
1516, 50, 50, 1
1514, 10, 10, 1
15152, 1, 1, 2
25311, 1, 1, 4
18778, 1, 1, 3
24154, 1, 1, 3
18757, 1, 1, 3
2722, 1, 1, 3
19043, 1, 1, 4
11286, 1, 1, 4
25312, 1, 1, 4
25314, 1, 1, 4
