RareDropTable=true
526, 1, 1, 0
3385, 1, 1, 1
3387, 1, 1, 1
3389, 1, 1, 1
3393, 1, 1, 1
3391, 1, 1, 1
1199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
207, 1, 1, 1
209, 1, 1, 1
211, 1, 1, 1
213, 1, 1, 1
215, 1, 1, 1
2485, 1, 1, 1
217, 1, 1, 1
199, 1, 1, 1
561, 30, 30, 1
4699, 20, 20, 1
565, 1, 7, 1
564, 5, 5, 1
1391, 1, 1, 1
1347, 1, 1, 1
1373, 1, 1, 1
1319, 1, 1, 1
890, 24, 24, 2
892, 9, 9, 2
9143, 200, 200, 3
371, 1, 1, 1
373, 1, 1, 1
365, 1, 1, 1
2293, 1, 1, 1
9052, 1, 1, 1
363, 1, 1, 1
995, 60, 500, 1
11975, 1, 1, 1
1623, 1, 2, 1
1621, 1, 2, 1
9735, 3, 3, 1
2722, 1, 1, 1
24154, 1, 1, 3
18778, 1, 1, 4
