RareDropTable=true
532, 1, 1, 0
555, 30, 100, 1
556, 40, 40, 2
561, 4, 4, 2
560, 3, 3, 2
565, 3, 3, 2
566, 3, 6, 2
1395, 1, 1, 2
1397, 1, 1, 3
15126, 1, 1, 3
9143, 10, 10, 1
9144, 5, 5, 1
811, 10, 10, 1
21620, 4, 4, 2
5106, 1, 1, 2
5280, 1, 1, 2
5281, 1, 1, 2
5298, 1, 1, 2
5296, 1, 1, 2
5301, 1, 1, 2
5297, 1, 1, 2
5299, 1, 1, 2
21621, 1, 1, 2
5295, 1, 1, 3
5300, 1, 1, 3
5302, 1, 1, 3
5303, 1, 1, 3
5304, 1, 1, 3
199, 1, 1, 2
201, 1, 1, 2
205, 1, 1, 2
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 2
215, 1, 1, 2
2485, 1, 1, 2
217, 1, 1, 2
377, 1, 3, 1
371, 1, 2, 1
383, 1, 1, 1
995, 500, 500, 1
402, 3, 6, 1
232, 3, 3, 1
15179, 1, 1, 1
2722, 1, 1, 2
24154, 1, 1, 3
10976, 1, 1, 3
10977, 1, 1, 3
18778, 1, 1, 4
