RareDropTable=true
532, 1, 1, 0
20135, 1, 1, 3
20139, 1, 1, 3
20143, 1, 1, 3
24983, 1, 1, 3
24977, 1, 1, 3
20147, 1, 1, 3
20151, 1, 1, 3
20155, 1, 1, 3
24989, 1, 1, 3
24974, 1, 1, 3
20159, 1, 1, 3
20163, 1, 1, 3
20167, 1, 1, 3
24986, 1, 1, 3
24980, 1, 1, 3
9245, 375, 375, 1
25654, 1, 1, 3
25664, 1, 1, 3
20171, 1, 1, 3
212, 75, 75, 2
218, 75, 75, 2
220, 40, 40, 2
5316, 5, 5, 2
5304, 12, 12, 2
6685, 10, 30, 1
3024, 10, 30, 1
7937, 4800, 4800, 1
1514, 375, 375, 1
454, 2400, 2400, 1
452, 80, 80, 1
1754, 400, 400, 1
18778, 1, 1, 4
19043, 1, 1, 4
565, 5000, 5000, 3
560, 5000, 5000, 3
24154, 1, 1, 3
