RareDropTable=true
1369, 1, 1, 1
15486, 1, 1, 3
565, 15, 15, 2
563, 20, 20, 2
560, 20, 20, 2
1445, 3, 3, 2
1440, 1, 1, 3
1448, 1, 1, 3
1442, 1, 1, 3
1446, 1, 1, 3
1438, 1, 1, 3
1454, 1, 1, 3
199, 1, 4, 1
201, 1, 4, 1
203, 1, 4, 1
205, 1, 4, 1
207, 1, 4, 1
209, 1, 4, 1
211, 1, 4, 1
213, 1, 4, 1
215, 1, 4, 2
2485, 1, 4, 2
217, 1, 4, 2
5293, 1, 1, 1
5321, 1, 3, 1
5280, 1, 1, 1
5295, 1, 1, 1
5106, 1, 1, 1
5299, 1, 1, 1
5296, 1, 1, 1
5104, 1, 1, 1
5311, 1, 1, 1
5281, 1, 1, 1
5105, 1, 1, 1
5282, 1, 1, 1
5323, 1, 1, 1
5100, 1, 1, 2
5314, 1, 1, 3
12176, 1, 1, 3
5303, 1, 1, 3
995, 200, 8138, 1
385, 1, 6, 1
6694, 5, 9, 1
163, 1, 1, 1
7937, 200, 200, 1
1514, 5, 5, 1
2364, 1, 1, 2
24909, 20, 20, 2
2722, 1, 1, 3
19043, 1, 1, 3
24154, 1, 1, 3
18778, 1, 1, 4
18757, 1, 1, 4
