RareDropTable=true
532, 1, 1, 0
7416, 1, 1, 0
7418, 3, 3, 0
19769, 1, 1, 0
30778, 1, 8, 2
30779, 1, 2, 3
7158, 1, 1, 3
210, 6, 6, 1
208, 6, 6, 2
995, 13207, 23500, 2
1516, 20, 30, 2
2362, 2, 4, 2
441, 40, 55, 2
1750, 3, 3, 2
7937, 450, 600, 2
565, 60, 60, 2
2722, 1, 1, 3
19043, 1, 1, 3
10976, 1, 1, 3
10977, 1, 1, 3
18778, 1, 1, 3
33838, 1, 1, 4
30778, 5, 30, 3
30779, 2, 5, 2
30776, 1, 1, 3
7158, 1, 1, 3
210, 6, 9, 1
208, 9, 9, 2
995, 21000, 31000, 2
1516, 40, 40, 2
2362, 6, 6, 2
441, 55, 55, 2
1750, 3, 6, 2
7937, 900, 900, 2
565, 90, 90, 3
2722, 1, 1, 3
19043, 1, 1, 3
10976, 1, 1, 3
10977, 1, 1, 3
18778, 1, 1, 3
33838, 1, 1, 3
